1968.05,0.294601,177.783,4.65001,81.3764,0.0779265,-16.0136,0.208493,128.161
1988.55,0.293747,176.442,4.63189,80.2349,0.0780161,-15.8162,0.207602,126.3
2009.05,0.2924,175.059,4.61093,79.0853,0.0781157,-15.5983,0.20682,124.408
2029.55,0.291167,173.722,4.58906,77.9698,0.0783279,-15.4541,0.206303,122.541
2050.05,0.289939,172.348,4.56988,76.8392,0.0785408,-15.2642,0.205846,120.807
2070.55,0.288722,170.916,4.54791,75.7107,0.0786732,-15.0377,0.205603,119.085
2091.05,0.287744,169.426,4.52568,74.59,0.0790287,-14.8664,0.20509,117.36
2111.55,0.286679,168.014,4.50292,73.4982,0.079259,-14.6746,0.204594,115.71
2132.05,0.286059,166.646,4.48014,72.4047,0.0794782,-14.4639,0.203792,114.093
2152.55,0.284914,165.377,4.45711,71.3237,0.0799053,-14.2878,0.203214,112.401
2173.05,0.284013,164.104,4.43437,70.2267,0.0802885,-14.1639,0.202554,110.751
2193.55,0.283059,162.734,4.41044,69.1435,0.0806471,-14.0318,0.201972,109.076
2214.05,0.281802,161.423,4.3882,68.0917,0.0809789,-13.8674,0.20133,107.42
2234.55,0.280845,160.016,4.36215,67.0153,0.0813134,-13.7662,0.200924,105.859
2255.05,0.279529,158.578,4.33983,65.9387,0.0817258,-13.6628,0.200628,104.4
2275.54,0.278772,157.196,4.31693,64.8983,0.0822142,-13.5641,0.200366,102.903
2296.04,0.278234,155.86,4.29178,63.837,0.0827157,-13.5062,0.199885,101.418
2316.54,0.277394,154.493,4.26723,62.7825,0.08318,-13.4027,0.199188,99.9251
2337.04,0.276698,153.219,4.24269,61.7677,0.0836387,-13.345,0.198624,98.4918
2357.54,0.275932,151.942,4.21722,60.7346,0.08414,-13.2089,0.197968,97.0154
2378.04,0.275185,150.689,4.19425,59.7309,0.0846497,-13.1309,0.197436,95.5397
2398.54,0.274469,149.405,4.16772,58.699,0.0852996,-13.0782,0.197166,94.1268
2419.04,0.273801,147.985,4.14497,57.6618,0.0858017,-13.1188,0.196557,92.8351
2439.54,0.273214,146.632,4.11856,56.6559,0.0863478,-13.1108,0.19621,91.4888
2460.04,0.272526,145.335,4.09304,55.6639,0.0869167,-13.0657,0.195721,90.1674
2480.54,0.272262,143.965,4.06924,54.6346,0.0875304,-13.0711,0.195185,88.9235
2501.04,0.272314,142.732,4.04506,53.644,0.0880612,-13.0748,0.19457,87.5552
2521.54,0.272161,141.588,4.02148,52.6689,0.0887086,-13.0939,0.193978,86.1959
2542.04,0.271785,140.427,3.99634,51.7142,0.0893437,-13.1726,0.193704,84.7981
2562.54,0.271494,139.185,3.97228,50.7271,0.0900302,-13.199,0.193385,83.4475
2583.04,0.271119,137.915,3.94886,49.7439,0.0907234,-13.2883,0.193165,82.2886
2603.54,0.270959,136.691,3.92332,48.7832,0.091339,-13.3842,0.192934,81.1246
2624.04,0.270879,135.435,3.89818,47.8281,0.0920256,-13.4285,0.192536,79.9133
2644.54,0.271199,134.2,3.87421,46.8657,0.0927554,-13.5469,0.192096,78.79
2665.03,0.271237,132.955,3.85012,45.8884,0.0934477,-13.6529,0.191663,77.6386
2685.53,0.27172,131.838,3.82545,44.9385,0.0940852,-13.7844,0.191284,76.4974
2706.03,0.272015,130.718,3.8011,44.0447,0.0948049,-13.9375,0.191132,75.2752
2726.53,0.27207,129.664,3.77661,43.1384,0.0954726,-14.049,0.191185,73.9956
2747.03,0.272512,128.531,3.75425,42.2268,0.096204,-14.225,0.190974,72.8353
2767.53,0.272907,127.438,3.73326,41.2636,0.0969394,-14.4174,0.191011,71.7002
2788.03,0.273093,126.282,3.7097,40.3393,0.0976082,-14.5187,0.191236,70.671
2808.53,0.273716,125.177,3.68503,39.4401,0.0983569,-14.7362,0.190942,69.6193
2829.03,0.274014,124.1,3.66208,38.5299,0.0990935,-14.8941,0.191002,68.6448
2849.53,0.274479,123.044,3.63613,37.6528,0.0998421,-15.0965,0.191064,67.6612
2870.03,0.275286,121.923,3.61388,36.7113,0.100596,-15.2957,0.191297,66.6296
2890.53,0.276339,120.902,3.59253,35.8253,0.101289,-15.5282,0.191344,65.5394
2911.03,0.277274,120.003,3.56822,34.9348,0.101996,-15.7325,0.19154,64.5221
2931.53,0.278118,119.032,3.54654,34.0173,0.102708,-15.946,0.192127,63.6104
2952.03,0.278901,118.054,3.52522,33.1622,0.103473,-16.1702,0.192199,62.714
2972.53,0.279602,117.004,3.50134,32.3141,0.104262,-16.4222,0.19288,61.7469
2993.03,0.280153,116.118,3.47922,31.5056,0.104994,-16.652,0.193162,60.8545
3013.53,0.281308,115.135,3.45741,30.5936,0.105748,-16.9306,0.193392,60.083
3034.03,0.282499,114.198,3.43691,29.7151,0.106558,-17.1976,0.194071,59.3068
3054.53,0.283403,113.283,3.41345,28.8678,0.107249,-17.4647,0.194641,58.5187
3075.02,0.28449,112.395,3.39347,28.031,0.108018,-17.7077,0.194914,57.779
3095.52,0.285879,111.547,3.37237,27.1788,0.108745,-17.9912,0.195461,56.9805
3116.02,0.286456,110.697,3.3515,26.3533,0.109454,-18.2607,0.195887,56.2021
3136.52,0.287216,109.858,3.32987,25.5267,0.110247,-18.5531,0.196327,55.5683
3157.02,0.288078,109.058,3.30991,24.701,0.110965,-18.8535,0.196828,54.9577
3177.52,0.289245,108.181,3.2926,23.8451,0.111868,-19.1532,0.197129,54.3232
3198.02,0.290353,107.326,3.27109,23.03,0.112549,-19.4487,0.197279,53.6123
3218.52,0.291468,106.437,3.25046,22.2327,0.113325,-19.7622,0.1979,52.9682
3239.02,0.292611,105.627,3.23153,21.3811,0.114108,-20.1042,0.19864,52.3457
3259.52,0.293988,104.881,3.21269,20.587,0.114751,-20.3824,0.199416,51.7466
3280.02,0.294991,104.138,3.1917,19.7619,0.115562,-20.7131,0.199989,51.2123
3300.52,0.296181,103.393,3.17389,18.9464,0.116402,-21.0551,0.200601,50.6867
3321.02,0.297052,102.648,3.15507,18.1605,0.117145,-21.3715,0.200992,50.2445
3341.52,0.297797,101.821,3.13651,17.3675,0.117938,-21.7068,0.201595,49.686
3362.02,0.298671,101.049,3.11781,16.5886,0.11871,-22.014,0.202124,49.3374
3382.52,0.300072,100.244,3.10113,15.7881,0.119531,-22.4212,0.202168,48.9581
3403.02,0.301223,99.4559,3.08257,14.9857,0.120216,-22.7365,0.202813,48.5343
3423.52,0.302565,98.7552,3.06473,14.2291,0.121083,-23.0952,0.203277,48.2489
3444.02,0.303279,98.0913,3.04722,13.4405,0.121817,-23.4305,0.20339,47.773
3464.52,0.303935,97.4243,3.02919,12.6564,0.122602,-23.7852,0.203912,47.3934
3485.01,0.304979,96.732,3.01253,11.8928,0.123374,-24.1045,0.204101,47.0497
3505.51,0.305669,96.0371,2.99637,11.1343,0.124108,-24.4729,0.204195,46.7116
3526.01,0.306558,95.2696,2.98089,10.3561,0.124941,-24.8453,0.203987,46.4562
3546.51,0.307345,94.4688,2.96534,9.56104,0.125697,-25.2357,0.204005,46.2335
3567.01,0.308187,93.6977,2.94864,8.81754,0.126404,-25.6286,0.203805,45.9295
3587.51,0.308753,93.0122,2.93211,8.06813,0.12725,-25.9522,0.203855,45.6901
3608.01,0.309796,92.3522,2.91603,7.32232,0.127975,-26.3284,0.203753,45.2964
3628.51,0.310944,91.7173,2.90145,6.57595,0.128836,-26.7481,0.203589,45.0511
3649.01,0.311682,91.1203,2.88468,5.81474,0.129623,-27.1658,0.203376,44.7078
3669.51,0.312165,90.4252,2.87061,5.09655,0.130386,-27.4696,0.203212,44.399
3690.01,0.312618,89.8366,2.85473,4.30997,0.13122,-27.8946,0.202865,44.143
3710.51,0.313118,89.1266,2.84028,3.57643,0.131939,-28.2725,0.202515,43.8323
3731.01,0.313854,88.4642,2.8254,2.84121,0.132708,-28.6871,0.201926,43.5646
3751.51,0.31421,87.8443,2.81093,2.06763,0.133469,-29.0717,0.201549,43.3529
3772.01,0.314847,87.1736,2.79762,1.34467,0.13425,-29.4612,0.201116,43.0945
3792.51,0.315315,86.6346,2.78262,0.59435,0.135149,-29.8748,0.200246,42.7298
3813.01,0.316053,86.0566,2.77002,-0.139941,0.135872,-30.255,0.199706,42.4118
3833.51,0.31611,85.4583,2.75467,-0.864373,0.136657,-30.684,0.199164,41.9985
3854.01,0.315905,84.8521,2.74167,-1.59073,0.137468,-31.0631,0.198651,41.6652
3874.51,0.316272,84.2452,2.72866,-2.33057,0.138335,-31.4906,0.198098,41.336
3895,0.316752,83.6114,2.71627,-3.03322,0.139084,-31.9064,0.197196,41.1851
3915.5,0.316151,83.1802,2.7039,-3.78789,0.139946,-32.3655,0.196021,40.8876
3936,0.316524,82.6039,2.69071,-4.53382,0.140695,-32.7837,0.195006,40.5873
3956.5,0.317291,81.7929,2.67762,-5.20933,0.141506,-33.1363,0.194851,40.0983
3977,0.318826,80.7582,2.6636,-5.90792,0.142166,-33.5076,0.196512,39.3952
3997.5,0.320311,79.8847,2.64928,-6.56181,0.14293,-33.886,0.198325,38.8151
4018,0.3209,79.2008,2.63767,-7.25401,0.143622,-34.2521,0.197738,38.3628
4038.5,0.320287,78.7876,2.62586,-7.94928,0.144438,-34.7338,0.196053,37.9726
4059,0.319554,78.3214,2.61507,-8.71203,0.145367,-35.1937,0.194564,37.525
4079.5,0.319464,77.7339,2.60256,-9.4282,0.146195,-35.5872,0.193296,36.9602
4100,0.319504,77.2463,2.59089,-10.1066,0.146955,-36.0226,0.192292,36.4973
